client_id,age,sexe,zone,secteur,region,revenu_declare,anciennete_mois,defaut_90j,gt_C_star,gt_income_stab,gt_distress,gt_hidden_support,gt_camf_intensity,gt_p_mensonge,gt_defaut_true,gt_revenu_reel
202,27,M,urbaine,informel,Sud,37000.0,33,1,-1.4016,-1.5759,1.5804,0.765,0.5752,0.5425,1,30000.0
203,31,F,semi_urbaine,informel,Adamaoua,30000.0,77,1,-0.8918,-1.69,0.0173,0.7412,0.7453,0.3083,0,30000.0
204,21,M,semi_urbaine,informel,Ouest,211000.0,25,0,-0.645,0.7697,1.7815,-0.1205,0.6587,0.5638,0,166000.0
205,27,F,urbaine,informel,Extrême-Nord,189000.0,79,0,0.2928,0.8658,0.6708,0.9021,0.7114,0.2075,0,172000.0
206,33,F,urbaine,formel,Centre,152000.0,55,0,0.0508,0.4067,0.3394,0.019,0.223,0.2225,0,144000.0
207,22,M,semi_urbaine,formel,Adamaoua,180000.0,81,0,1.2375,1.0004,-0.0805,-0.6701,0.6549,0.2713,0,180000.0
208,33,M,urbaine,formel,Extrême-Nord,201000.0,6,0,1.6742,1.3452,-2.6019,0.3516,0.2663,0.0321,0,201000.0
209,31,F,urbaine,formel,Nord-Ouest,107000.0,76,0,0.7046,-0.2139,-1.073,0.237,0.319,0.0956,0,107000.0
210,25,M,urbaine,formel,Adamaoua,114000.0,26,0,-0.319,-0.1068,-0.0039,0.9604,0.6092,0.3176,0,114000.0
211,33,F,semi_urbaine,formel,Ouest,180000.0,35,0,0.4877,0.7897,0.4889,1.1315,0.621,0.2725,0,167000.0
212,35,M,semi_urbaine,informel,Sud-Ouest,174000.0,5,0,1.3755,0.9041,-1.123,0.1908,0.8331,0.1216,0,174000.0
213,22,M,urbaine,informel,Adamaoua,55000.0,91,1,-0.7809,-1.166,0.6141,-0.4721,0.8384,0.3241,1,50000.0
214,35,F,urbaine,informel,Littoral,108000.0,61,0,0.2799,-0.1979,-0.5199,0.0017,0.5117,0.2903,0,108000.0
215,18,M,urbaine,formel,Adamaoua,149000.0,94,0,0.8681,0.3558,0.3747,0.3633,0.7005,0.3126,0,141000.0
216,20,F,urbaine,informel,Ouest,158000.0,54,0,0.2099,0.418,0.5906,0.4838,0.55,0.3095,0,145000.0
217,18,F,urbaine,formel,Sud,176000.0,16,0,0.0314,0.5913,0.8667,0.3014,0.6161,0.1957,0,155000.0
218,24,F,urbaine,formel,Sud,145000.0,33,0,-0.481,0.0541,1.1497,-0.0908,0.4142,0.5981,0,123000.0
219,34,F,semi_urbaine,formel,Extrême-Nord,250000.0,42,0,0.028,1.8486,0.5442,1.2968,0.4259,0.2215,0,231000.0
220,28,M,urbaine,formel,Adamaoua,142000.0,14,0,-0.9396,0.0607,0.9641,-0.6743,0.5185,0.4039,0,124000.0
221,29,F,urbaine,formel,Nord,138000.0,89,0,0.9495,0.3079,-0.2401,2.4794,0.5513,0.4739,0,138000.0
222,19,F,urbaine,informel,Littoral,46000.0,92,1,-2.7134,-1.5915,3.4843,0.7631,0.806,0.9319,1,30000.0
223,27,M,semi_urbaine,informel,Sud-Ouest,77000.0,54,1,0.3064,-0.7136,-0.5581,-0.8275,0.8034,0.3692,1,77000.0
224,24,F,semi_urbaine,informel,Extrême-Nord,154000.0,56,0,0.2948,0.5161,0.1347,0.4852,0.8124,0.2312,0,151000.0
225,26,M,urbaine,formel,Nord-Ouest,202000.0,67,0,0.958,0.9206,1.0062,0.7727,0.5242,0.5617,0,175000.0
226,22,F,semi_urbaine,informel,Nord-Ouest,189000.0,65,0,-0.9077,0.5995,1.4196,-0.0494,0.8346,0.5729,0,156000.0
227,21,M,urbaine,informel,Nord,179000.0,6,1,-1.4366,0.551,1.14,-1.4951,0.7633,0.5611,1,153000.0
228,35,M,urbaine,formel,Est,313000.0,51,0,1.0151,2.6877,0.7573,-1.0391,0.4098,0.6443,0,281000.0
229,28,M,semi_urbaine,informel,Centre,75000.0,74,0,0.7684,-0.7479,-1.4148,0.8421,0.844,0.0801,0,75000.0
230,25,F,urbaine,informel,Littoral,40000.0,77,0,-2.3866,-1.6194,2.187,-1.7546,0.4883,0.7271,0,30000.0
231,19,F,urbaine,formel,Centre,93000.0,57,0,-0.5628,-0.4506,-0.1038,-1.4493,0.5003,0.1262,0,93000.0
232,31,M,urbaine,formel,Est,136000.0,86,0,-0.4582,-0.1037,1.2987,0.5368,0.264,0.5991,0,114000.0
233,26,F,urbaine,informel,Littoral,62000.0,56,0,0.2195,-0.9743,-1.3925,-0.2225,0.7051,0.0698,0,62000.0
234,24,M,semi_urbaine,formel,Extrême-Nord,172000.0,37,0,0.0444,0.6937,0.4144,-0.3958,0.7893,0.4223,0,162000.0
235,30,F,urbaine,formel,Adamaoua,231000.0,43,0,1.3837,1.8527,-0.4897,-0.4947,0.3689,0.0612,0,231000.0
236,20,M,urbaine,formel,Nord-Ouest,274000.0,66,0,1.0345,2.1397,0.677,-1.4708,0.5242,0.4106,0,248000.0
237,27,M,urbaine,informel,Est,172000.0,85,0,0.0256,0.5043,0.9663,0.4845,0.7462,0.3737,0,150000.0
238,33,F,urbaine,formel,Centre,302000.0,22,0,0.7356,2.7413,0.4045,-0.8065,0.1925,0.3781,0,284000.0
239,26,F,urbaine,formel,Sud-Ouest,135000.0,28,1,0.2891,0.2436,-0.98,-0.5358,0.3947,0.1006,1,135000.0
240,18,M,urbaine,formel,Sud,59000.0,62,0,0.1639,-1.0325,0.0571,0.3468,0.5701,0.1722,0,58000.0
241,22,F,semi_urbaine,informel,Extrême-Nord,195000.0,73,0,0.7655,1.0532,0.4207,0.0434,0.5045,0.2987,0,183000.0
242,19,M,urbaine,informel,Extrême-Nord,35000.0,38,1,-2.5771,-1.8386,1.1188,-0.7047,0.6173,0.3768,1,30000.0
243,27,F,urbaine,informel,Sud,93000.0,62,1,-2.5649,-0.755,1.6448,-1.9894,0.7774,0.7277,1,75000.0
244,24,M,urbaine,formel,Nord,195000.0,1,0,0.0108,1.1201,0.2703,0.3674,0.599,0.1563,0,187000.0
245,20,M,urbaine,formel,Littoral,150000.0,28,0,0.9918,0.4976,-1.1652,0.079,0.5549,0.0752,0,150000.0
246,30,F,urbaine,informel,Sud-Ouest,121000.0,91,0,-0.4264,-0.191,0.7554,-0.5174,0.7391,0.4718,0,109000.0
247,21,M,semi_urbaine,formel,Ouest,120000.0,55,1,-1.9134,-0.5808,2.745,-0.7374,0.6699,0.8946,1,85000.0
248,24,F,urbaine,informel,Sud,160000.0,83,0,-1.192,-0.0108,2.2952,0.0128,0.7461,0.7427,0,119000.0
249,35,M,semi_urbaine,informel,Nord-Ouest,180000.0,21,0,2.5525,1.0037,-2.3332,0.7805,0.7059,0.0375,0,180000.0
250,19,F,semi_urbaine,informel,Sud,134000.0,28,0,-0.1113,0.02,0.7304,0.3978,0.8354,0.4555,0,121000.0
251,22,F,urbaine,informel,Sud,87000.0,93,1,-0.5549,-0.8302,1.559,1.6381,0.6342,0.3013,1,70000.0
252,23,F,urbaine,informel,Centre,48000.0,95,1,-0.0173,-1.2475,0.4801,0.7048,0.8123,0.2163,1,45000.0
253,27,F,urbaine,formel,Extrême-Nord,107000.0,84,0,-0.2842,-0.2096,-0.3328,-0.1073,0.6366,0.1389,0,107000.0
254,22,F,semi_urbaine,informel,Sud-Ouest,152000.0,31,0,0.1818,0.3923,0.4123,1.0383,0.8963,0.2579,0,144000.0
255,35,M,urbaine,formel,Littoral,193000.0,77,0,0.4139,0.9436,0.6199,0.0487,0.3383,0.1541,0,177000.0
256,18,F,semi_urbaine,informel,Ouest,72000.0,44,0,0.201,-0.8005,-0.4976,0.3452,0.7546,0.2823,0,72000.0
257,35,M,semi_urbaine,formel,Nord-Ouest,36000.0,81,0,-1.5649,-1.6108,1.3255,1.5964,0.6839,0.5122,0,30000.0
258,27,F,semi_urbaine,formel,Est,183000.0,81,0,0.4679,1.02,0.0764,-0.5981,0.6619,0.241,0,181000.0
259,18,F,urbaine,informel,Sud,66000.0,42,1,-0.1611,-0.8977,-0.2826,0.0233,0.7621,0.1583,0,66000.0
260,20,M,semi_urbaine,formel,Est,234000.0,29,0,0.4948,1.2891,1.24,1.4897,0.5785,0.466,0,197000.0
261,19,M,urbaine,formel,Littoral,111000.0,93,0,1.6008,-0.1561,-1.4312,0.309,0.5694,0.0928,0,111000.0
262,23,F,urbaine,informel,Ouest,61000.0,43,1,-0.3964,-0.9879,0.0592,-0.3691,0.5722,0.2487,1,61000.0
263,23,F,urbaine,formel,Est,165000.0,42,0,0.151,0.7532,-0.4592,-1.7062,0.5623,0.1905,0,165000.0
264,29,M,semi_urbaine,informel,Littoral,372000.0,64,0,-0.6305,2.3577,2.8184,-1.9703,0.8724,0.7425,0,261000.0
265,23,M,urbaine,formel,Extrême-Nord,201000.0,89,0,1.8906,1.349,-0.5492,2.0762,0.6789,0.1498,0,201000.0
266,31,M,semi_urbaine,formel,Ouest,164000.0,13,0,1.6744,0.7362,-2.0249,0.6085,0.6504,0.0804,0,164000.0
267,23,F,urbaine,formel,Nord,178000.0,94,0,1.2525,0.9589,-0.518,-0.5841,0.3192,0.2637,0,178000.0
268,22,F,semi_urbaine,informel,Sud-Ouest,35000.0,41,1,-1.4411,-1.7511,1.121,0.6495,0.8271,0.6911,1,30000.0
269,22,M,urbaine,informel,Nord,64000.0,3,0,-1.8642,-1.1223,1.4589,-0.9477,0.874,0.6188,0,53000.0
270,23,M,urbaine,formel,Adamaoua,41000.0,30,1,-2.2627,-1.9109,2.352,-0.3312,0.3773,0.6976,1,30000.0
271,33,F,semi_urbaine,informel,Est,293000.0,44,0,-0.2203,1.7299,2.0558,-0.6409,0.7447,0.6413,0,224000.0
272,22,F,urbaine,informel,Sud,239000.0,65,0,0.4728,1.5274,0.8536,-1.4133,0.8283,0.2114,0,212000.0
273,22,F,urbaine,informel,Sud,144000.0,54,0,0.6359,0.3928,-0.2386,-2.105,0.7641,0.1169,0,144000.0
274,35,M,urbaine,informel,Centre,172000.0,13,0,-1.6978,0.1351,2.2924,-1.5977,0.842,0.7236,0,128000.0
275,29,F,urbaine,informel,Ouest,31000.0,47,0,-0.8106,-1.5516,0.2447,1.0213,0.5663,0.3005,0,30000.0
276,21,F,urbaine,informel,Centre,107000.0,23,0,-0.3182,-0.2193,-0.0382,-0.9869,0.5999,0.4534,0,107000.0
277,33,F,urbaine,informel,Adamaoua,236000.0,26,1,1.0624,1.7924,0.2334,0.5349,0.7525,0.4997,0,228000.0
278,21,M,urbaine,informel,Ouest,128000.0,68,0,1.1184,0.1314,-0.6373,0.9566,0.5749,0.1207,0,128000.0
279,20,F,semi_urbaine,formel,Nord,122000.0,77,0,1.0669,0.0354,-0.3389,0.3166,0.6306,0.2471,0,122000.0
280,26,F,urbaine,formel,Adamaoua,51000.0,15,0,-1.3929,-1.1581,-0.143,-0.2986,0.4503,0.1525,0,51000.0
281,30,F,urbaine,informel,Nord-Ouest,245000.0,58,0,0.5993,1.3803,1.3814,0.133,0.7536,0.6576,0,203000.0
282,21,F,urbaine,formel,Extrême-Nord,152000.0,41,0,0.9864,0.5299,-0.2729,-0.4166,0.5762,0.2569,0,152000.0
283,31,M,urbaine,formel,Centre,51000.0,32,0,0.5866,-1.1567,-1.1727,1.2039,0.4738,0.1666,0,51000.0
284,20,F,semi_urbaine,formel,Sud,101000.0,68,0,1.737,-0.3243,-1.4825,2.1765,0.6064,0.0507,0,101000.0
285,32,F,semi_urbaine,formel,Sud,84000.0,24,0,-0.2425,-0.6775,0.3493,1.7498,0.6986,0.4068,0,79000.0
286,19,M,semi_urbaine,informel,Nord,125000.0,73,0,-0.8948,-0.1317,0.7672,-1.8516,0.9729,0.1926,0,112000.0
287,26,F,urbaine,informel,Nord-Ouest,134000.0,39,1,0.1596,0.2073,0.0949,-0.437,0.7463,0.4658,1,132000.0
288,29,M,urbaine,formel,Est,126000.0,10,0,0.3188,0.0968,-0.3783,0.0042,0.446,0.1604,0,126000.0
289,22,M,urbaine,formel,Ouest,216000.0,76,0,1.0739,1.377,0.4556,0.4631,0.3358,0.2907,0,203000.0
290,29,F,urbaine,formel,Nord,196000.0,81,1,-0.5658,0.6788,1.4621,-1.7273,0.3577,0.2303,1,161000.0
291,30,M,urbaine,formel,Nord,220000.0,54,0,1.1913,1.6623,-0.7002,-1.7434,0.3997,0.1031,0,220000.0
292,29,F,semi_urbaine,informel,Adamaoua,109000.0,69,1,0.2964,-0.3572,0.7338,1.6068,0.7243,0.6163,0,99000.0
293,25,M,urbaine,informel,Centre,375000.0,15,0,-0.008,3.0453,1.5945,-0.5591,0.6811,0.5446,0,303000.0
294,31,F,urbaine,informel,Adamaoua,86000.0,33,1,-0.4338,-0.5645,-0.1139,-1.4874,0.8109,0.3375,1,86000.0
295,31,M,urbaine,informel,Nord-Ouest,72000.0,34,1,-0.577,-0.9033,0.6377,-1.1036,0.7668,0.4,1,66000.0
296,23,M,urbaine,informel,Sud-Ouest,64000.0,73,1,-0.6159,-1.0263,0.598,0.3905,0.68,0.5438,0,58000.0
297,31,M,urbaine,informel,Sud,107000.0,34,0,0.561,-0.2109,-0.7132,-0.8225,0.4906,0.1784,0,107000.0
298,34,F,urbaine,informel,Adamaoua,34000.0,70,1,-1.5055,-1.7195,0.8199,0.2416,0.7568,0.3055,1,30000.0
299,32,F,semi_urbaine,informel,Nord-Ouest,152000.0,30,0,-0.533,0.2946,0.6819,-0.6787,0.7519,0.4128,0,138000.0
300,31,F,urbaine,formel,Ouest,45000.0,58,1,-1.7189,-1.3053,0.6015,-1.7442,0.2321,0.5503,1,42000.0
301,31,F,urbaine,informel,Centre,130000.0,20,0,1.2065,0.1617,-0.5438,1.4244,0.7156,0.2331,0,130000.0
302,32,M,urbaine,formel,Extrême-Nord,76000.0,54,0,0.3083,-0.7513,0.1173,0.3982,0.5365,0.2202,0,75000.0
303,23,F,semi_urbaine,formel,Littoral,162000.0,8,0,-0.9971,0.2187,1.449,-0.0338,0.3363,0.7954,0,133000.0
304,30,M,urbaine,informel,Centre,219000.0,70,1,-0.8487,0.6045,2.6869,-0.5214,0.5468,0.8922,0,156000.0
305,21,M,semi_urbaine,informel,Est,333000.0,3,0,0.9701,2.304,1.942,1.7649,0.8092,0.7752,0,258000.0
306,24,F,semi_urbaine,formel,Sud-Ouest,91000.0,95,0,0.9387,-0.478,-1.0362,0.8915,0.7042,0.1148,0,91000.0
307,34,F,urbaine,formel,Extrême-Nord,158000.0,80,0,0.5529,0.4497,0.5178,1.1468,0.3338,0.4023,0,147000.0
308,23,M,semi_urbaine,formel,Ouest,113000.0,55,0,0.4187,-0.1238,-0.3773,-0.2837,0.5293,0.2347,0,113000.0
309,33,F,urbaine,informel,Littoral,77000.0,87,0,-1.0385,-0.8699,0.9246,0.0507,0.7034,0.1858,0,68000.0
310,25,F,semi_urbaine,formel,Centre,113000.0,77,0,0.7963,-0.115,-0.6606,0.7022,0.5579,0.1601,0,113000.0
311,21,M,urbaine,informel,Nord,169000.0,14,0,1.5206,0.8241,-1.0608,-0.5501,0.7633,0.1139,0,169000.0
312,19,M,semi_urbaine,informel,Centre,95000.0,71,0,-0.3863,-0.4881,0.3021,0.2045,0.7332,0.2635,0,91000.0
313,27,F,urbaine,informel,Sud-Ouest,306000.0,36,0,0.5187,2.2493,1.3238,-0.5836,0.506,0.5185,0,255000.0
314,26,F,urbaine,informel,Nord,165000.0,82,1,0.2123,0.416,0.9385,0.3991,0.7523,0.2518,1,145000.0
315,27,F,urbaine,formel,Sud,103000.0,83,0,-0.7267,-0.41,0.4993,-1.3214,0.4816,0.1264,0,95000.0
316,18,M,semi_urbaine,formel,Sud,141000.0,91,0,0.5422,0.2333,0.3687,0.872,0.7616,0.4451,0,134000.0
317,22,M,urbaine,informel,Nord,83000.0,43,0,-0.3199,-0.8018,1.0337,0.3107,0.6457,0.5517,0,72000.0
318,18,M,urbaine,formel,Sud-Ouest,223000.0,19,0,0.3897,1.4001,0.6147,-0.2033,0.4262,0.1002,0,204000.0
319,23,M,semi_urbaine,formel,Centre,58000.0,12,0,-0.1853,-1.0388,-0.1205,0.7495,0.771,0.1475,0,58000.0
320,34,M,semi_urbaine,formel,Nord,77000.0,16,1,-0.0889,-0.741,0.154,-0.0649,0.3555,0.3468,1,76000.0
321,20,F,urbaine,formel,Est,154000.0,95,0,-1.1036,0.0085,1.8751,-0.6701,0.6591,0.5547,0,121000.0
322,30,F,urbaine,formel,Est,205000.0,56,0,0.4093,1.2829,0.2599,0.5437,0.5891,0.4209,0,197000.0
323,18,M,urbaine,informel,Sud-Ouest,214000.0,34,0,1.0096,1.2331,0.7039,0.587,0.8069,0.5655,0,194000.0
324,28,M,semi_urbaine,informel,Est,226000.0,43,0,0.2932,1.3805,0.746,-0.2073,0.7156,0.2418,0,203000.0
325,34,M,urbaine,informel,Sud,161000.0,17,0,0.0515,0.5298,0.385,-0.5931,0.5146,0.3231,0,152000.0
326,24,F,semi_urbaine,informel,Littoral,119000.0,55,0,-0.3359,-0.0829,0.2216,0.117,0.785,0.2555,0,115000.0
327,21,F,urbaine,formel,Adamaoua,212000.0,41,0,0.5569,1.3946,0.2774,-0.552,0.3435,0.1319,0,204000.0
328,28,F,urbaine,informel,Sud-Ouest,52000.0,76,0,-0.4103,-1.1445,0.1035,1.5251,0.5463,0.1444,0,51000.0
329,23,F,urbaine,informel,Extrême-Nord,32000.0,3,0,-1.4116,-1.8447,0.5066,0.3165,0.7606,0.2635,0,30000.0
330,34,M,urbaine,formel,Extrême-Nord,182000.0,89,0,1.0318,1.0366,-0.6959,0.0146,0.4729,0.0902,0,182000.0
331,33,M,semi_urbaine,informel,Nord,66000.0,6,0,-1.7015,-1.0057,0.736,-0.6327,0.64,0.4582,0,60000.0
332,29,F,urbaine,formel,Nord-Ouest,168000.0,40,0,-0.0206,0.5347,0.6878,0.739,0.5178,0.4864,0,152000.0
333,29,F,urbaine,formel,Sud,163000.0,33,0,-0.6027,0.7196,-0.1139,-0.6116,0.4901,0.2508,0,163000.0
334,28,M,semi_urbaine,formel,Nord,171000.0,69,0,1.2122,0.8481,-1.8575,-0.3527,0.7543,0.0744,0,171000.0
335,31,F,semi_urbaine,formel,Ouest,235000.0,63,0,1.1307,1.5378,0.7173,1.0726,0.6344,0.3069,0,212000.0
336,26,M,semi_urbaine,formel,Nord-Ouest,214000.0,19,0,0.8094,1.4321,0.2649,0.6873,0.7236,0.3319,0,206000.0
337,35,M,urbaine,informel,Ouest,132000.0,47,1,-0.7822,0.195,-0.3608,-2.5034,0.6619,0.1956,1,132000.0
338,24,F,urbaine,informel,Littoral,114000.0,51,1,-0.889,-0.442,1.4301,-0.1578,0.7841,0.5056,1,93000.0
339,18,F,semi_urbaine,formel,Adamaoua,162000.0,45,0,0.9905,0.7078,-1.2956,0.4255,0.5141,0.2095,0,162000.0
340,30,M,urbaine,informel,Nord,105000.0,3,0,-1.3964,-0.5962,1.6717,-0.3396,0.6316,0.2903,0,84000.0
341,29,M,urbaine,formel,Extrême-Nord,145000.0,17,0,0.06,0.4036,0.0284,0.1604,0.4289,0.0833,0,144000.0
342,35,F,semi_urbaine,informel,Nord-Ouest,277000.0,48,0,1.8559,2.6182,-1.6262,-1.5097,0.7133,0.0967,0,277000.0
343,25,M,urbaine,formel,Adamaoua,174000.0,25,0,-0.7277,0.7822,0.2828,-2.831,0.5221,0.2307,0,167000.0
344,25,M,urbaine,formel,Extrême-Nord,183000.0,52,0,1.435,1.0502,-0.297,-0.9755,0.5458,0.0809,0,183000.0
345,28,M,semi_urbaine,informel,Nord-Ouest,79000.0,16,0,-0.6952,-0.7055,0.1055,0.5822,0.812,0.1769,0,78000.0
346,25,F,semi_urbaine,informel,Adamaoua,181000.0,70,0,-0.0256,1.0201,-0.0813,-2.925,0.7821,0.1641,0,181000.0
347,32,M,urbaine,informel,Est,178000.0,18,0,0.0088,0.7603,0.481,-0.8435,0.5413,0.4921,0,166000.0
348,25,M,urbaine,informel,Centre,170000.0,62,0,-0.4891,0.7674,0.1725,-1.9228,0.7884,0.4707,0,166000.0
349,32,F,urbaine,informel,Nord-Ouest,133000.0,80,0,0.4331,0.2149,-1.2227,-0.2426,0.67,0.2466,0,133000.0
350,25,F,urbaine,formel,Littoral,262000.0,35,0,0.409,1.6342,1.341,1.9579,0.3446,0.2599,0,218000.0
351,22,M,semi_urbaine,formel,Adamaoua,232000.0,14,0,1.2149,1.8717,-0.1213,0.0828,0.6153,0.0971,0,232000.0
352,35,F,semi_urbaine,formel,Centre,173000.0,1,0,0.5678,0.8831,-0.6673,0.1925,0.3234,0.0594,0,173000.0
353,27,F,urbaine,formel,Ouest,149000.0,35,0,1.0126,0.4854,-1.0375,0.8392,0.4545,0.1884,0,149000.0
354,30,F,urbaine,formel,Littoral,236000.0,11,0,0.4468,1.4946,0.851,0.0213,0.4015,0.4295,0,210000.0
355,28,M,semi_urbaine,informel,Extrême-Nord,66000.0,84,0,-0.1063,-0.9041,-0.653,0.085,0.727,0.1766,0,66000.0
356,24,M,urbaine,formel,Centre,117000.0,93,0,0.3302,-0.118,0.2673,0.9266,0.6665,0.2846,0,113000.0
357,35,F,urbaine,informel,Centre,117000.0,94,1,-0.1228,-0.0533,0.0091,0.4719,0.4639,0.2639,1,117000.0
358,24,M,urbaine,informel,Sud,31000.0,88,0,-0.5348,-1.7414,0.1266,0.2886,0.7601,0.1738,0,30000.0
359,35,F,semi_urbaine,informel,Est,170000.0,56,0,0.9183,0.8276,-0.4249,0.1612,0.8935,0.2546,0,170000.0
360,25,M,urbaine,informel,Sud,63000.0,31,0,-0.4224,-0.9629,0.037,-0.3461,0.7867,0.2538,0,62000.0
361,18,M,semi_urbaine,formel,Sud-Ouest,130000.0,43,1,-0.054,0.1285,0.1417,1.2172,0.6647,0.1309,1,128000.0
362,18,M,urbaine,formel,Extrême-Nord,150000.0,25,0,-0.2476,0.3867,0.3124,-0.3365,0.3853,0.3375,0,143000.0
363,35,F,semi_urbaine,informel,Sud,122000.0,80,0,0.3515,0.0393,-0.1682,1.5313,0.5872,0.1967,0,122000.0
364,27,M,urbaine,informel,Nord,107000.0,42,0,-0.9044,-0.3437,0.5333,-1.0471,0.6211,0.4053,0,99000.0
365,24,F,urbaine,formel,Sud,174000.0,37,0,0.6431,0.5326,0.9666,1.4338,0.3909,0.3764,0,152000.0
366,32,M,urbaine,formel,Centre,152000.0,66,0,1.4212,0.5404,-1.5974,0.472,0.326,0.0995,0,152000.0
367,29,F,urbaine,informel,Ouest,102000.0,36,0,-1.4252,-0.447,0.6168,-0.9685,0.6154,0.4224,0,93000.0
368,29,F,urbaine,informel,Extrême-Nord,74000.0,34,0,-0.3609,-0.7732,-0.3225,0.509,0.6416,0.1394,0,74000.0
369,30,F,urbaine,formel,Nord,221000.0,22,0,0.5882,1.6815,-0.9556,-0.6503,0.4857,0.1227,0,221000.0
370,21,M,urbaine,formel,Centre,31000.0,7,1,-1.6726,-1.5044,0.331,0.0334,0.35,0.3123,1,30000.0
371,19,F,urbaine,informel,Littoral,109000.0,4,0,-0.2915,-0.2057,0.085,-0.4866,0.6515,0.3505,0,108000.0
372,31,M,semi_urbaine,formel,Adamaoua,128000.0,39,0,0.2491,0.1311,-1.1075,0.1671,0.5466,0.1577,0,128000.0
373,18,F,urbaine,informel,Nord,188000.0,95,0,-0.2379,0.4188,1.9666,0.9414,0.7114,0.5988,0,145000.0
374,30,F,semi_urbaine,formel,Centre,80000.0,25,0,-0.9492,-0.8543,1.0744,0.8185,0.7717,0.5169,0,69000.0
375,20,M,semi_urbaine,informel,Nord-Ouest,90000.0,61,0,0.1664,-0.4998,-1.2645,-0.8254,0.8388,0.0402,0,90000.0
376,22,F,urbaine,formel,Sud,150000.0,31,0,0.8143,0.4976,-1.4141,-1.0681,0.3015,0.0663,0,150000.0
377,30,M,semi_urbaine,formel,Sud-Ouest,244000.0,29,0,0.2289,1.6701,0.7184,0.5708,0.6246,0.3061,0,220000.0
378,29,M,semi_urbaine,informel,Adamaoua,148000.0,16,0,0.2941,0.3322,0.3788,0.6432,0.8185,0.5522,0,140000.0
379,32,F,semi_urbaine,informel,Nord,65000.0,54,0,-2.2149,-1.1835,2.1495,-0.3744,0.7447,0.6986,0,49000.0
380,28,F,urbaine,informel,Sud,107000.0,63,0,-0.5271,-0.4875,1.2193,1.5913,0.515,0.6135,0,91000.0
381,18,F,urbaine,formel,Nord-Ouest,223000.0,34,0,0.5517,1.4861,0.4448,0.8135,0.7269,0.1238,0,209000.0
382,33,M,urbaine,informel,Extrême-Nord,48000.0,51,0,-0.2767,-1.2008,-0.4236,-0.6256,0.4913,0.1691,0,48000.0
383,21,M,urbaine,informel,Ouest,135000.0,46,1,-0.7232,-0.0786,1.1462,-0.7223,0.7739,0.3831,1,115000.0
384,20,F,semi_urbaine,informel,Extrême-Nord,119000.0,26,0,-0.6545,-0.0091,-0.6084,0.0722,0.8366,0.4844,0,119000.0
385,33,F,semi_urbaine,formel,Nord-Ouest,161000.0,66,1,-0.5128,0.2142,1.4298,-0.0319,0.6226,0.3981,1,133000.0
386,21,F,urbaine,informel,Littoral,328000.0,53,0,0.6168,2.6958,1.0926,1.2562,0.8524,0.5068,0,282000.0
387,27,F,semi_urbaine,informel,Littoral,95000.0,7,0,-0.0722,-0.4127,-0.159,1.2845,0.8293,0.256,0,95000.0
388,26,M,urbaine,informel,Extrême-Nord,178000.0,47,0,-0.6082,0.4498,1.427,0.0351,0.6116,0.3386,0,147000.0
389,31,M,semi_urbaine,formel,Littoral,149000.0,37,0,-1.3769,-0.1663,2.3804,0.9779,0.6942,0.6287,0,110000.0
390,18,F,urbaine,formel,Adamaoua,188000.0,76,0,1.3182,1.1277,-0.1284,0.823,0.4463,0.2364,0,188000.0
391,19,M,semi_urbaine,formel,Littoral,230000.0,30,0,0.679,1.4708,0.6862,0.3583,0.6788,0.3473,0,208000.0
392,25,F,semi_urbaine,informel,Est,87000.0,91,0,-0.2098,-0.588,0.2027,0.7026,0.6726,0.0999,0,85000.0
393,26,F,urbaine,informel,Extrême-Nord,129000.0,59,0,-0.4552,-0.0547,0.6961,0.5942,0.554,0.3288,0,117000.0
394,32,M,urbaine,formel,Sud-Ouest,102000.0,13,0,0.6562,-0.2953,-1.4241,0.4876,0.4156,0.1225,0,102000.0
395,28,M,semi_urbaine,informel,Ouest,56000.0,39,0,-1.7273,-1.1444,0.6615,-0.4788,0.8101,0.4871,0,51000.0
396,20,M,urbaine,informel,Nord,200000.0,84,1,0.0509,1.0368,0.6477,-0.6777,0.5205,0.5778,1,182000.0
397,35,F,urbaine,formel,Nord-Ouest,158000.0,25,0,-0.8076,0.046,1.8881,-0.2886,0.4457,0.4521,0,123000.0
398,26,F,semi_urbaine,formel,Nord-Ouest,30000.0,67,0,-0.474,-1.8136,-1.6938,-0.4067,0.5059,0.1135,0,30000.0
399,35,F,urbaine,informel,Ouest,238000.0,75,0,0.3682,1.7654,0.3682,-1.4731,0.7452,0.3329,0,226000.0
400,35,F,urbaine,informel,Sud,92000.0,66,0,-1.4355,-0.8021,1.9009,0.676,0.564,0.8411,0,72000.0
401,18,M,urbaine,formel,Est,141000.0,9,0,0.919,0.3536,-0.1645,0.3464,0.3866,0.1906,0,141000.0
402,27,M,urbaine,informel,Ouest,234000.0,36,0,-0.021,1.6409,0.464,-1.3394,0.6765,0.1405,0,218000.0
403,25,F,semi_urbaine,informel,Extrême-Nord,111000.0,34,0,-0.1622,-0.1417,-0.1907,0.0591,0.7127,0.3403,0,111000.0
404,26,M,urbaine,informel,Littoral,110000.0,33,0,-0.4014,-0.1633,-0.2732,-0.1843,0.797,0.1806,0,110000.0
405,23,F,urbaine,informel,Adamaoua,46000.0,84,1,0.3608,-1.2282,-1.1864,0.1819,0.6971,0.0917,0,46000.0
